epoch,val_auc,val_logloss,val_pr_auc
3,0.9740926079802272,0.010626235055073412,0.28669616019707866
1,0.9735661401169283,0.010856143369188553,0.27579957266658567
2,0.9738031381826275,0.010667333039247974,0.28544741949901065
3,0.9738049739194027,0.010649514614611737,0.285894789158631
1,0.9725581323337567,0.010882887166568484,0.27227501434197565
2,0.9722185278675172,0.010766655535098708,0.2738282272043695
3,0.9727526129021448,0.010731510847680436,0.27734744691438734
1,0.9736330475653803,0.011110703141216559,0.2788195416590178
2,0.9739265743975815,0.010643426048621773,0.286037584241727
3,0.9740491389532036,0.010620873189891054,0.28723457652442064
1,0.9736396250621068,0.01109360496109695,0.2782097627927259
2,0.9737786328156803,0.010649543094584216,0.2856996930480371
3,0.9737397908320548,0.010650227798722099,0.28588380762729043
1,0.9728443887082207,0.011141560540836301,0.2750721959268856
2,0.9721747264227687,0.010746715478307193,0.2800727977255593
3,0.9726644006125247,0.010735168214763852,0.27685356188657617
1,0.9733433875706108,0.010798814101443845,0.2768054455305611
2,0.9736695787077808,0.010669974304800144,0.2836543625049356
3,0.9736547893627906,0.010675910757958497,0.2862954753232321
1,0.9732491294117699,0.010990731267908883,0.2733791663821328
2,0.9735132844555696,0.010686147967022247,0.2844648890028472
3,0.9735700898159949,0.010693412239287813,0.285049712864775
1,0.9729477400088278,0.011143085177702567,0.2680799250634902
2,0.973268450351946,0.010798713690443025,0.28086130817953403
3,0.9734070674942978,0.010701990542324768,0.28016393336957107
1,0.9732726146832357,0.011164720812627644,0.2681244336265378
2,0.9737483125276677,0.01066314139888911,0.28311398592091286
3,0.9737443711808058,0.010663695960519567,0.2861577974522851
1,0.9730089123677472,0.010957598591073746,0.2683947246446382
2,0.9735639913861589,0.010693175252018352,0.28402547516269344
3,0.9735472616881813,0.010690694360042868,0.28516877246095373
1,0.9728282739267049,0.011177412823818358,0.26252854557124405
2,0.9732662183322199,0.010876843496170956,0.2809558742702994
3,0.9733222503562375,0.010718097632338497,0.27843188272337505
1,0.972810825434154,0.0168220126533894,0.22125405942462345
2,0.9737202953502356,0.010734783115806276,0.2773873075640697
3,0.9737151703600804,0.010653599509615783,0.28273870711776067
1,0.972954705358606,0.01287974463337124,0.2556748601266683
2,0.9736017077645985,0.01069265605988889,0.28395321134578977
3,0.9735400765783158,0.010686014884066007,0.28496864786475085
1,0.9727742263863914,0.01180221336077159,0.25605002382798725
2,0.9732750577223704,0.010874319641603934,0.28106864066231585
3,0.9733044251598559,0.010717312461269352,0.277374580598279
1,0.9725207457702623,0.010937283778576215,0.26889605254501037
2,0.9735029575184382,0.010710606429776259,0.28287152549417627
3,0.9736697247353876,0.010666665749764145,0.2845403476990157
1,0.9728684239431934,0.011117433037993582,0.269647510505143
2,0.973225923103922,0.01074841642472204,0.28137261830872146
3,0.9735689719026068,0.010676768019560629,0.28540156214212475
1,0.971984288670812,0.011350411888092396,0.2676365525893457
2,0.9722801098340673,0.010834144915056503,0.2803236641544039
3,0.9726710163351531,0.010706431284927586,0.28327045511035803
1,0.9707377685479069,0.011722228644100122,0.2577630065394972
2,0.9712661478228353,0.011066154631349115,0.2749734974079495
3,0.9711023604003916,0.010966505566168523,0.2726357673581012
1,0.9725038891576292,0.01102994773258854,0.27088106342912815
2,0.9732552426424881,0.010804879452943991,0.28223439817828394
3,0.9735260590546834,0.010699123363660743,0.28488788180692776
1,0.9718592257961184,0.011283324324058194,0.264600601879897
2,0.9722901319740185,0.010913819228255656,0.2805302212396146
3,0.9722001216296604,0.010756023149695301,0.2818132712871489
1,0.9703040729280616,0.01210951524774857,0.2541030927177818
2,0.9711927627544795,0.011032385467720379,0.2739520487136967
3,0.9710980315112566,0.010953234421667513,0.2709823948764275
1,0.9726395425106302,0.011442620133007845,0.2607892734374718
2,0.9731964311214757,0.010863713894956287,0.27992562973065405
3,0.9736188056588128,0.010713268212887601,0.2840514658101261
1,0.972307656296813,0.01159320585698114,0.25836356943414823
2,0.9725190191171583,0.011019412952690728,0.2800590933920464
3,0.9729015087330812,0.010776244560599321,0.2808199232270663
1,0.5278797628908725,0.030704271719522867,0.05996258371396969
2,0.7220555205020932,0.021740294384741277,0.07271398826363945
3,0.7969240737930362,0.019139275276776106,0.16008267477427532
1,0.5276046074115078,0.030817567210226115,0.05981965648553945
2,0.7349881925768023,0.02206869045803128,0.08006413505601825
3,0.817545825361733,0.018776489240347,0.16529675481052214
1,0.5425238148020475,0.03069506765586384,0.055307147020556904
2,0.8373953047870141,0.016543507166575114,0.1529580092985312
3,0.9493543740838667,0.01231730579429942,0.22095395623985786
1,0.5278797628908725,0.030704271719522867,0.05996258371396969
2,0.7220555205020932,0.021740294384741277,0.07271398826363945
3,0.7969240737930362,0.019139275276776106,0.16008267477427532
1,0.5276046074115078,0.030817567210226115,0.05981965648553945
2,0.7349881925768023,0.02206869045803128,0.08006413505601825
3,0.817545825361733,0.018776489240347,0.16529675481052214
1,0.5425238148020475,0.03069506765586384,0.055307147020556904
2,0.8373953047870141,0.016543507166575114,0.1529580092985312
3,0.9493543740838667,0.01231730579429942,0.22095395623985786
1,0.5278797628908725,0.030704271719522867,0.05996258371396969
2,0.7220555205020932,0.021740294384741277,0.07271398826363945
3,0.7969240737930362,0.019139275276776106,0.16008267477427532
1,0.5276046074115078,0.030817567210226115,0.05981965648553945
2,0.7349881925768023,0.02206869045803128,0.08006413505601825
3,0.817545825361733,0.018776489240347,0.16529675481052214
1,0.5425238148020475,0.03069506765586384,0.055307147020556904
2,0.8373953047870141,0.016543507166575114,0.1529580092985312
3,0.9493543740838667,0.01231730579429942,0.22095395623985786
1,0.9646349012440882,0.04698524213982967,0.2461893727197548
2,0.9640980231935494,0.02913613990986288,0.25393903745031216
3,0.9643191167978873,0.022938396967136194,0.256939473086794
1,0.9646349125875472,0.04698526865123849,0.2461893753682375
2,0.9640980442877204,0.029136164811504207,0.25393905333246614
3,0.9643191524987039,0.022938417716275483,0.2569394049626633
1,0.964634914607615,0.046985311847360794,0.24618935513837917
2,0.9640980560585011,0.029136263624724216,0.2539391465678401
3,0.9643191918123346,0.02293842515225784,0.2569394122291634
1,0.9633102157950422,0.04762906259102249,0.2457251507899092
2,0.9638113115656888,0.029452650444491243,0.2534456588738314
3,0.9641105496350811,0.023146012060129298,0.2566406442048036
1,0.9633102112887367,0.047629063659992255,0.24572513950352046
2,0.9638113275708428,0.029452586006304387,0.2534457777890119
3,0.9641105747305414,0.023145968919385963,0.2566406182164016
1,0.9633102196797881,0.047628952486854816,0.24572523110466116
2,0.9638113443140982,0.029452590690581478,0.25344569012604135
3,0.9641105787318296,0.023145950229236864,0.25664063434768586
1,0.9654131018208508,0.05170124103990133,0.24279458684279218
2,0.9655918154867373,0.031438490992129246,0.2513392583804208
3,0.9656260290284552,0.024443967241315475,0.25454294547410256
1,0.9654131014712237,0.05170125280585687,0.24279458296332646
2,0.9655918166910085,0.03143854861090338,0.251338999191005
3,0.9656260325635742,0.024443970548287508,0.254542992399465
1,0.9654131014323764,0.05170124266047543,0.24279462598900592
2,0.9655918165356189,0.03143854385504768,0.2513390422741879
3,0.9656260503168639,0.024443966037965583,0.2545431270028374
1,0.963695169194644,0.04199089445570976,0.24748260081625872
2,0.9632942206248593,0.026567850841111726,0.2551916138196148
3,0.9639072092816264,0.02122691908171302,0.25810990809003337
1,0.9646349012440882,0.04698524213982967,0.2461893727197548
2,0.9640980231935494,0.02913613990986288,0.25393903745031216
3,0.9643191167978873,0.022938396967136194,0.256939473086794
1,0.9654040684653272,0.05561887038906079,0.24377352114259604
2,0.964784970074113,0.03360479484355737,0.25165074637366086
3,0.9653086417748555,0.025922828637834183,0.255044611394194
1,0.9728454468353667,0.010917847105024142,0.2695206911679815
2,0.973343428166208,0.010702004632957535,0.2814990859053052
3,0.9736867909689207,0.010649331227201023,0.28524995472349257
1,0.9727778822432624,0.011008365188901453,0.270213282369346
2,0.9732564293935778,0.010739155015216748,0.2802682973877916
3,0.9737724155514605,0.010649952576020163,0.283810310301071
1,0.9728950881024024,0.011027074560345684,0.2722121219053342
2,0.9733807348593222,0.010710039434787929,0.2814657597992183
3,0.9736495576198125,0.01066418379181103,0.2839764058057948
1,0.9711537184144292,0.012057854207016319,0.2565514605491441
2,0.9711434094636725,0.011004713162769622,0.27242765085623416
3,0.9710063357309506,0.010960948842005401,0.27117449404991667
1,0.7156229464435682,0.026983944603438288,0.15175508108033803
2,0.9365350247149321,0.014280785677947386,0.1836817377669295
3,0.946187741199574,0.01266674249931588,0.1962342048127031
1,0.9194368603944617,0.015527561679682276,0.1740460723698693
2,0.9676656909666854,0.011723210411597374,0.22781612086227465
3,0.9699256112499919,0.011181490505396428,0.25141327945363895
1,0.9676508138652808,0.013215374778766978,0.2049225466484264
2,0.9717275812680201,0.011210867763803114,0.2644663623277298
3,0.971984740932954,0.010995359656279693,0.262248359094633
1,0.9721657738699646,0.011446863893622894,0.18319387405348098
2,0.9730737971454411,0.010777503141598354,0.2677051120280834
3,0.9733315771654818,0.010719093281926707,0.27776956346783155
1,0.9725457162190144,0.01126557321367097,0.21605120121183682
2,0.9732515137912383,0.010753935111139902,0.27342070830690635
3,0.9734867945272236,0.010706651702217634,0.28279623969080914
1,0.9726176811018867,0.011010650991945748,0.24830171381488364
2,0.9730398724345967,0.010720827050415611,0.28010013654340943
3,0.9718563457618934,0.01091658742997029,0.25558630022908885
1,0.9735446381637424,0.010925816323546765,0.2737342341303771
2,0.9739888446634476,0.010640610707473734,0.2844657812591193
3,0.9740841084665146,0.0106219123557999,0.2871409693364817
1,0.9737080873801899,0.011049331742150581,0.27378784550411006
2,0.9739873784437226,0.010640136066825755,0.2843227075624067
3,0.9740712288238659,0.010620023048215807,0.28717540422631704
1,0.9735262570990405,0.010988830264850523,0.28034081439757164
2,0.9739448802924471,0.010659740062838418,0.2841426716034902
3,0.9740456661844167,0.010634154895617243,0.2876668421974776
1,0.9731261097969887,0.01117076223237733,0.26623667823164554
2,0.973809074152381,0.010681008342863882,0.2848671367038378
3,0.9738163778635457,0.010667501495655967,0.2866141834622424
1,0.9733059890420985,0.011015812334780046,0.2697130464395868
2,0.9737050159445243,0.01070527668740732,0.28296220170948305
3,0.9738496009503956,0.0106780959347685,0.2861573895854526
1,0.9731349862864641,0.010908592886183635,0.26149791251810744
2,0.973577186625582,0.010731439182178237,0.2815198393248985
3,0.97376916180466,0.010668802463395148,0.28459684106627237
1,0.9728684239431934,0.011117433037993582,0.269647510505143
2,0.973225923103922,0.01074841642472204,0.28137261830872146
3,0.9735689719026068,0.010676768019560629,0.28540156214212475
1,0.971984288670812,0.011350411888092396,0.2676365525893457
2,0.9722801098340673,0.010834144915056503,0.2803236641544039
3,0.9726710163351531,0.010706431284927586,0.28327045511035803
1,0.9707377685479069,0.011722228644100122,0.2577630065394972
2,0.9712661478228353,0.011066154631349115,0.2749734974079495
3,0.9711023604003916,0.010966505566168523,0.2726357673581012
1,0.9725038891576292,0.01102994773258854,0.27088106342912815
2,0.9732552426424881,0.010804879452943991,0.28223439817828394
3,0.9735260590546834,0.010699123363660743,0.28488788180692776
1,0.9718592257961184,0.011283324324058194,0.264600601879897
2,0.9722901319740185,0.010913819228255656,0.2805302212396146
3,0.9722001216296604,0.010756023149695301,0.2818132712871489
1,0.9703040729280616,0.01210951524774857,0.2541030927177818
2,0.9711927627544795,0.011032385467720379,0.2739520487136967
3,0.9710980315112566,0.010953234421667513,0.2709823948764275
1,0.9726395425106302,0.011442620133007845,0.2607892734374718
2,0.9731964311214757,0.010863713894956287,0.27992562973065405
3,0.9736188056588128,0.010713268212887601,0.2840514658101261
1,0.972307656296813,0.01159320585698114,0.25836356943414823
2,0.9725190191171583,0.011019412952690728,0.2800590933920464
3,0.9729015087330812,0.010776244560599321,0.2808199232270663
1,0.9711537184144292,0.012057854207016319,0.2565514605491441
2,0.9711434094636725,0.011004713162769622,0.27242765085623416
3,0.9710063357309506,0.010960948842005401,0.27117449404991667
1,0.9727496378081826,0.011051532351393025,0.2658235769352365
2,0.9733220888673416,0.010736577542665028,0.28275295440558523
3,0.9736325504732676,0.010674361869648697,0.28461855934900304
1,0.9728684239431934,0.011117433037993582,0.269647510505143
2,0.973225923103922,0.01074841642472204,0.28137261830872146
3,0.9735689719026068,0.010676768019560629,0.28540156214212475
1,0.9724547142932113,0.011590520168583834,0.258171623327091
2,0.9731560788651049,0.010757250259889302,0.28331966948400605
3,0.9733209126050661,0.010724913335009134,0.2825834117037649
