model,epochs,lr,l2,dropout,dnn_hidden_units,cross_num,seed,val_auc,val_logloss,val_pr_auc,val_brier,val_infer_time,test_auc,test_logloss,test_pr_auc,test_brier,test_infer_time,train_time
DCN,3,0.001,1e-06,0.3,256 128 64,2,2025,0.9734241716818007,0.010745614283307465,0.27797394576557655,0.002421243576040844,27.234254837036133,0.971482082226747,0.010867885892437241,0.27002890957594594,0.002417219580478491,27.672110557556152,416.6299765110016
DCN,3,0.001,1e-05,0.3,256 128 64,2,2025,0.9733248811839991,0.010723470314324638,0.2783484849206913,0.002416523810029899,27.775591611862183,0.9713170050104043,0.01086062347784783,0.27041523953720425,0.0024162141080458096,25.730915307998657,407.5742290019989
DCN,3,0.001,0.0001,0.3,256 128 64,2,2025,0.9729512183716488,0.010779130023159044,0.2786909828852864,0.0024215051303158224,27.308568477630615,0.9711488567634982,0.010895403816119385,0.2700171506881459,0.00241887297004345,26.044267177581787,401.16289377212524
DCN,3,0.001,1e-06,0.5,256 128 64,2,2025,0.9733542875466409,0.010715328715090343,0.2803306380788493,0.0024140218591671824,27.472156524658203,0.9714446897404132,0.010845321920754679,0.2731337217125599,0.002410988996260539,26.29440402984619,405.657413482666
DCN,3,0.001,1e-05,0.5,256 128 64,2,2025,0.9732505498691854,0.010762639930963875,0.27734400666993686,0.0024273763208287986,25.771589040756226,0.9712865422742814,0.010892227954123087,0.2701800851376165,0.002425740859547421,26.477319955825806,400.5256543159485
DCN,3,0.001,0.0001,0.5,256 128 64,2,2025,0.9730009098684521,0.010786082044890746,0.2752243585561005,0.002425307663954965,26.897322416305542,0.9712582138987137,0.010894395773735278,0.2687667991386758,0.0024197266654572658,26.249433040618896,400.0156183242798
DCN,3,0.001,1e-06,0.7,256 128 64,2,2025,0.973265688219766,0.010739379156878814,0.27410322717418434,0.0024223348005454706,27.2096209526062,0.9714299349818952,0.010868941020006686,0.2647584252575193,0.0024200625423181216,24.34453821182251,404.4275336265564
DCN,3,0.001,1e-05,0.7,256 128 64,2,2025,0.9731913681318684,0.010747082958226467,0.27682599256509355,0.002421460166046817,26.71495246887207,0.9712214613754466,0.010884388264826746,0.26906127169045707,0.0024197553772154624,27.30206799507141,401.2031726837158
DCN,3,0.001,0.0001,0.7,256 128 64,2,2025,0.9729851793271747,0.01077315735691494,0.27601560582993445,0.0024263534906527346,26.920793056488037,0.9712355571904383,0.010891015188680382,0.26939199899533045,0.002421978970114135,27.48956274986267,401.60489153862
