model,epochs,lr,l2,dropout,attention_hidden_size,seed,val_auc,val_logloss,val_pr_auc,val_brier,val_infer_time,test_auc,test_logloss,test_pr_auc,test_brier,test_infer_time,train_time
DIN,3,0.0005,1e-06,0.5,64,2025,0.9740841084665146,0.0106219123557999,0.2871409693364817,0.0024023359651503865,25.301887273788452,0.9721733761438305,0.010743633926288769,0.278918890664565,0.002399618764877555,25.12391185760498,408.818354845047
DIN,3,0.001,1e-06,0.5,64,2025,0.9740712288238659,0.010620023048215807,0.28717540422631704,0.0024024699860652845,25.117697954177856,0.9721528901491808,0.010751230840567616,0.27869927839507647,0.00240205387544907,25.531100273132324,407.20097303390503
DIN,3,0.002,1e-06,0.5,64,2025,0.9740456661844167,0.010634154895617243,0.2876668421974776,0.0024032323596625436,27.55069899559021,0.9721983037229528,0.010760146269915106,0.2794902136519803,0.0024029932349373135,27.035221338272095,411.9175868034363
