model,epochs,alpha,beta,l1,l2,seed,val_auc,val_logloss,val_pr_auc,val_brier,val_infer_time,test_auc,test_logloss,test_pr_auc,test_brier,test_infer_time,train_time
FTRL,3,0.05,0.5,0.1,1e-06,2025,0.9639072092816264,0.02122691908171302,0.25810990809003337,0.002607686560941101,29.171075582504272,0.9599622046996799,0.02123575031904897,0.2529212523064428,0.0025941847560582995,28.6233229637146,490.42122983932495
FTRL,3,0.05,1.0,0.1,1e-06,2025,0.9643191167978873,0.022938396967136194,0.256939473086794,0.0026538243541424575,29.768234491348267,0.9603892465760385,0.022944283299870697,0.25182015335895963,0.0026400071308906453,29.596436500549316,486.84902262687683
FTRL,3,0.05,2.0,0.1,1e-06,2025,0.9653086417748555,0.025922828637834183,0.255044611394194,0.0027483035387408632,30.78234052658081,0.9613409620888097,0.025924260325207806,0.25001453444830035,0.002733857227566988,30.162393808364868,462.1508822441101
